timestamp,BTC
2021-03-26,0.7368726788570389
2021-03-27,0.7513738600309441
2021-03-28,0.7509633133518584
2021-03-29,0.7845357208569619
2021-03-30,0.8039201664873388
2021-03-31,0.8041424674399672
2021-04-01,0.8038537458931951
2021-04-02,0.8078301013746131
2021-04-03,0.7757384121893501
2021-04-04,0.794990477267197
2021-04-05,0.8123131656135257
2021-04-06,0.792337775949867
2021-04-07,0.7571703629288542
2021-04-08,0.794731211489241
2021-04-09,0.7956447924116067
2021-04-10,0.8241168231651609
2021-04-11,0.8284250219128968
2021-04-12,0.8253950648095544
2021-04-13,0.887796095401669
2021-04-14,0.8779610807383134
2021-04-15,0.8813602499325512
2021-04-16,0.8527691253600209
2021-04-17,0.8310428385114306
2021-04-18,0.7653067626760274
2021-04-19,0.7562996456535095
2021-04-20,0.770251090785099
2021-04-21,0.7239615652028791
2021-04-22,0.6852940156738547
2021-04-23,0.6738465758589629
2021-04-24,0.6536944436231997
2021-04-25,0.633126622193723
2021-04-26,0.7334118826110477
2021-04-27,0.7523416314974841
2021-04-28,0.7497150208850537
2021-04-29,0.7259651448329548
2021-04-30,0.8029946473010006
2021-05-01,0.8055610260236147
2021-05-02,0.7847087419496717
2021-05-03,0.7950298878230675
2021-05-04,0.7259652884988362
2021-05-05,0.8054655900196577
2021-05-06,0.7869881745516464
2021-05-07,0.8032108080606084
2021-05-08,0.8306574614604075
2021-05-09,0.8199011547752499
2021-05-10,0.778337338622477
2021-05-11,0.793390656708349
2021-05-12,0.6678995409617878
2021-05-13,0.6701406152257265
2021-05-14,0.6735003523373626
2021-05-15,0.6117468194822816
2021-05-16,0.6039395117191241
2021-05-17,0.5422736836037624
2021-05-18,0.5266056409889267
2021-05-19,0.3821785618093818
2021-05-20,0.4860556218876503
2021-05-21,0.4048462391716008
2021-05-22,0.4108276941618037
2021-05-23,0.33645008971688434
2021-05-24,0.45542131966979665
2021-05-25,0.4436446863626083
2021-05-26,0.46705804368609233
2021-05-27,0.44929274006366116
2021-05-28,0.37515351751595616
2021-05-29,0.3454641256599971
2021-05-30,0.37550750663102017
2021-05-31,0.42014985288001727
2021-06-01,0.40535700907762684
2021-06-02,0.4292195253164939
2021-06-03,0.47386685030983966
2021-06-04,0.4122227668801092
2021-06-05,0.37612499026811025
2021-06-06,0.3846826723639395
2021-06-07,0.3218155635023795
2021-06-08,0.31649857862832076
2021-06-09,0.43623370249348176
2021-06-10,0.41749326397583714
2021-06-11,0.43469468258768634
2021-06-12,0.3874201352033546
2021-06-13,0.4847216003393649
2021-06-14,0.5230724501954696
2021-06-15,0.5142740328436392
2021-06-16,0.469724753275724
2021-06-17,0.4623115254129821
2021-06-18,0.40321383648390025
2021-06-19,0.3940432955864599
2021-06-20,0.3970202132718535
2021-06-21,0.2851128428560775
2021-06-22,0.3132720531326073
2021-06-23,0.348753343137531
2021-06-24,0.3783117383827018
2021-06-25,0.28950783936799096
2021-06-26,0.31124993086355723
2021-06-27,0.3868328351291187
2021-06-28,0.38105297822879297
2021-06-29,0.4223641201280477
2021-06-30,0.3978797333279238
2021-07-01,0.35387833914973105
2021-07-02,0.3619697193723411
2021-07-03,0.3883907846625848
2021-07-04,0.40647967196111795
2021-07-05,0.3609172497845809
2021-07-06,0.376754699209516
2021-07-07,0.3662197053487898
2021-07-08,0.33686318280806604
2021-07-09,0.36577841641025755
2021-07-10,0.35669603483427226
2021-07-11,0.3792594849288748
2021-07-12,0.3447229594316174
2021-07-13,0.3337837216857589
2021-07-14,0.3366682788641943
2021-07-15,0.3081169268537075
2021-07-16,0.29297266281667445
2021-07-17,0.2965953293847739
2021-07-18,0.3051787819106774
2021-07-19,0.27553599323891265
2021-07-20,0.24154517710505174
2021-07-21,0.32027027986436474
2021-07-22,0.3248814255679762
2021-07-23,0.3672247663018027
2021-07-24,0.3850133196148338
2021-07-25,0.41833672014068846
2021-07-26,0.4705670002004102
2021-07-27,0.5303293362042193
2021-07-28,0.5443989761307456
2021-07-29,0.544644457228701
2021-07-30,0.5993858168255709
2021-07-31,0.5815080083493159
2021-08-01,0.5428736680538621
2021-08-02,0.5253239438352427
2021-08-03,0.5012046329321371
2021-08-04,0.5412550709666243
2021-08-05,0.5702269322015043
2021-08-06,0.6177544862412755
2021-08-07,0.659217700971402
2021-08-08,0.6409804866957931
2021-08-09,0.6974344551723359
2021-08-10,0.6829572752511519
2021-08-11,0.6814685712615263
2021-08-12,0.6564908296663944
2021-08-13,0.7332605286801849
2021-08-14,0.7184301744741293
2021-08-15,0.7167792864288907
2021-08-16,0.6938079733928159
2021-08-17,0.6672133672167808
2021-08-18,0.6674200562001908
2021-08-19,0.7134438039718665
2021-08-20,0.7681932267034152
2021-08-21,0.7583681583262502
2021-08-22,0.7671133787747157
2021-08-23,0.7721999084313573
2021-08-24,0.7357751841151121
2021-08-25,0.7624578498753684
2021-08-26,0.7187861970866336
2021-08-27,0.7663755070783483
2021-08-28,0.7633165526279201
2021-08-29,0.7605253315882691
2021-08-30,0.7242366799074351
2021-08-31,0.7269082552011797
2021-09-01,0.7628066329852542
2021-09-02,0.772146981731736
2021-09-03,0.7869127565505261
2021-09-04,0.7851866917324445
2021-09-05,0.8223770838257043
2021-09-06,0.8394507809767998
2021-09-07,0.7289885493838184
2021-09-08,0.7118734184464199
2021-09-09,0.7195560030393054
2021-09-10,0.6860951072900168
2021-09-11,0.6935169494627986
2021-09-12,0.7123808786536968
2021-09-13,0.689099530183122
2021-09-14,0.7360406071495725
2021-09-15,0.7576800427666556
2021-09-16,0.7501845323192345
2021-09-17,0.7409179095659099
2021-09-18,0.7616784895785137
2021-09-19,0.7403942750016538
2021-09-20,0.6508768032747617
2021-09-21,0.5974096581754847
2021-09-22,0.6659664656459539
2021-09-23,0.6960282763077186
2021-09-24,0.6507488333488192
2021-09-25,0.6473162356099738
2021-09-26,0.6591145306301911
2021-09-27,0.6353064249078517
2021-09-28,0.6088036065930669
2021-09-29,0.620918585609216
2021-09-30,0.6762652507658317
2021-10-01,0.7749981355551295
2021-10-02,0.7646639837100911
2021-10-03,0.7764363916617787
2021-10-04,0.7974007439827616
2021-10-05,0.8432411928628176
2021-10-06,0.9182774053003081
2021-10-07,0.8909408842786453
2021-10-08,0.8939142194033011
2021-10-09,0.9121778633613639
2021-10-10,0.9074328442304526
2021-10-11,0.9586213268629937
2021-10-12,0.9327401139727698
2021-10-13,0.9574102595473742
2021-10-14,0.9571408917688831
2021-10-15,1.032523030154358
2021-10-16,1.0199340404030794
2021-10-17,1.0305353381178646
2021-10-18,1.03811141436749
2021-10-19,1.0748434647005767
2021-10-20,1.1020454673516016
2021-10-21,1.044466368217047
2021-10-22,1.019955415576738
2021-10-23,1.0296835295841817
2021-10-24,1.022797767166222
2021-10-25,1.0593185719499743
2021-10-26,1.015432417750455
2021-10-27,0.9837985566062364
2021-10-28,1.0209703921917757
2021-10-29,1.048785367674282
2021-10-30,1.04215670670007
2021-10-31,1.0333259720339352
2021-11-01,1.0267360967765067
2021-11-02,1.0648672185960075
2021-11-03,1.0598054712531324
2021-11-04,1.0357439078130972
2021-11-05,1.0287786980510603
2021-11-06,1.037061489907599
2021-11-07,1.0664073174222182
2021-11-08,1.1341711195335196
2021-11-09,1.1253409635850786
2021-11-10,1.0941441314397407
2021-11-11,1.0927758347342351
2021-11-12,1.082362330125343
2021-11-13,1.086585156707017
2021-11-14,1.1043013343524417
2021-11-15,1.0751121123524472
2021-11-16,1.0193664768128332
2021-11-17,1.0237076385897796
2021-11-18,0.9666247669465615
2021-11-19,0.9868013132640568
2021-11-20,1.0151599082722471
2021-11-21,0.9974948762240351
2021-11-22,0.9569048358703164
2021-11-23,0.9801136367033253
2021-11-24,0.9730069862290855
2021-11-25,1.00489917777466
2021-11-26,0.916191676837187
2021-11-27,0.9344801696210165
2021-11-28,0.9815575884230833
2021-11-29,0.9904951015521166
2021-11-30,0.9757449728514204
2021-12-01,0.9798032015801627
2021-12-02,0.9676424122816433
2021-12-03,0.9162996902871344
2021-12-04,0.8328069705792192
2021-12-05,0.8377105375609183
2021-12-06,0.8589948900205108
2021-12-07,0.8620188036882515
2021-12-08,0.8596147560145962
2021-12-09,0.8017496635178449
2021-12-10,0.7932726842413131
2021-12-11,0.8409860256837335
2021-12-12,0.854706291437687
2021-12-13,0.7872414283675322
2021-12-14,0.8224623466508287
2021-12-15,0.8337710131519462
2021-12-16,0.8082754583712278
2021-12-17,0.7767029533270428
2021-12-18,0.7916765047357806
2021-12-19,0.7885288622315848
2021-12-20,0.7934462960977883
2021-12-21,0.8356310327174568
2021-12-22,0.8293663884798492
2021-12-23,0.8756551335799311
2021-12-24,0.8754703563142646
2021-12-25,0.8674850181768304
2021-12-26,0.8746688247431816
2021-12-27,0.8735261247367009
2021-12-28,0.8107015686336064
2021-12-29,0.7878599470022027
2021-12-30,0.8020403777966656
2021-12-31,0.7832600481567165
2022-01-01,0.8155855529059546
2022-01-02,0.8066901377079695
2022-01-03,0.7890463174126692
2022-01-04,0.7758614869220757
2022-01-05,0.7232422294851972
2022-01-06,0.7153731225640035
2022-01-07,0.6799471790695614
2022-01-08,0.6831762405264125
2022-01-09,0.687090311825022
2022-01-10,0.6859034885974077
2022-01-11,0.7074129780780608
2022-01-12,0.7350478945161792
2022-01-13,0.7043647152064505
2022-01-14,0.7162052219259757
2022-01-15,0.7168582988919442
2022-01-16,0.716629604130726
2022-01-17,0.6960929936839746
2022-01-18,0.6999159901791661
2022-01-19,0.6838619313501069
2022-01-20,0.6599712913840988
2022-01-21,0.5557935886312133
2022-01-22,0.5178340943515057
2022-01-23,0.5516855137066942
2022-01-24,0.5632314700964264
2022-01-25,0.5710342876896026
2022-01-26,0.5670588459181958
2022-01-27,0.5763984516856022
2022-01-28,0.5916205033405536
2022-01-29,0.6036585803679054
2022-01-30,0.596319392949819
2022-01-31,0.6113455350147781
2022-02-01,0.6176274296718767
2022-02-02,0.5713901902973182
2022-02-03,0.5821732722892378
2022-02-04,0.6964928012016055
2022-02-05,0.6922735472906549
2022-02-06,0.7161207407916077
2022-02-07,0.7507903239539911
2022-02-08,0.7551613037329051
2022-02-09,0.7628052819817549
2022-02-10,0.7428134383293344
2022-02-11,0.7173874676314257
2022-02-12,0.7134663979243329
2022-02-13,0.7097045388858712
2022-02-14,0.7212175528112851
2022-02-15,0.7683534352563517
2022-02-16,0.7533297544320928
2022-02-17,0.6765162900173989
2022-02-18,0.6635507019230192
2022-02-19,0.6656974837519372
2022-02-20,0.6236402889630845
2022-02-21,0.5876336271442203
2022-02-22,0.6207701313728016
2022-02-23,0.5950112748849353
2022-02-24,0.6242151784089052
2022-02-25,0.647422072620753
2022-02-26,0.6447158127687939
2022-02-27,0.6082113229185919
2022-02-28,0.7537540455170136
2022-03-01,0.7824668250327128
2022-03-02,0.7710259867136758
2022-03-03,0.7382978605316306
2022-03-04,0.6600427061838864
2022-03-05,0.666365592527832
2022-03-06,0.6416316242738637
2022-03-07,0.6302439296505327
2022-03-08,0.6498995480438927
2022-03-09,0.7332787352802327
2022-03-10,0.6728989024257637
2022-03-11,0.6552853251769938
2022-03-12,0.6573388936073185
2022-03-13,0.6302977234902604
2022-03-14,0.6809243297483746
2022-03-15,0.6713257259089331
2022-03-16,0.7180498906212265
2022-03-17,0.7129946552413904
2022-03-18,0.7338636463901018
2022-03-19,0.7443207306695067
2022-03-20,0.722343021262611
2022-03-21,0.7155811880544968
2022-03-22,0.7489568163791271
2022-03-23,0.7611882502195848
2022-03-24,0.7869791702108136
2022-03-25,0.7941972030126111
2022-03-26,0.7986812244528264
2022-03-27,0.8510870838392407
2022-03-28,0.8575158368106701
2022-03-29,0.8638122855880936
2022-03-30,0.8561085412688932
2022-03-31,0.8232286672542163
2022-04-01,0.8399363908680773
2022-04-02,0.8297432044814711
2022-04-03,0.8428480277814582
2022-04-04,0.8469133575883442
2022-04-05,0.8232233902412126
2022-04-06,0.7722575280016435
2022-04-07,0.7782190940886039
2022-04-08,0.7508589065127409
2022-04-09,0.7626659305790837
2022-04-10,0.7489184406544913
2022-04-11,0.686396341855954
2022-04-12,0.700447514347955
2022-04-13,0.7271345168217013
2022-04-14,0.6976206363749206
2022-04-15,0.7129929566783585
2022-04-16,0.7088330340539063
2022-04-17,0.6911971537836447
2022-04-18,0.7198611083248575
2022-04-19,0.7367101510040319
2022-04-20,0.733209069574954
2022-04-21,0.7120069208066242
2022-04-22,0.6928349615584716
2022-04-23,0.6863017650055392
2022-04-24,0.6867990527575448
2022-04-25,0.7115902196363836
2022-04-26,0.654246922019398
2022-04-27,0.6835247291108595
2022-04-28,0.6968762555461167
2022-04-29,0.6676734618633632
2022-04-30,0.6428446991793577
2022-05-01,0.6648070327537334
2022-05-02,0.6670286653154788
2022-05-03,0.6459361421814507
2022-05-04,0.6981992875159507
2022-05-05,0.6188375280203341
2022-05-06,0.6041004496515953
2022-05-07,0.5894179364276099
2022-05-08,0.5489659067772619
2022-05-09,0.43214972440826316
2022-05-10,0.4636276323135067
2022-05-11,0.4014576502800316
2022-05-12,0.3994905206042297
2022-05-13,0.40822563472927104
2022-05-14,0.4357447471217531
2022-05-15,0.4771317382618984
2022-05-16,0.43059917408648196
2022-05-17,0.4497042553818506
2022-05-18,0.39265526895086195
2022-05-19,0.4490756922172746
2022-05-20,0.41177345837085694
2022-05-21,0.419944372656767
2022-05-22,0.4490532983518674
2022-05-23,0.40988079802166005
2022-05-24,0.4286210464253194
2022-05-25,0.42503503961089445
2022-05-26,0.4134325247734211
2022-05-27,0.39388056204135286
2022-05-28,0.40769797652535716
2022-05-29,0.42265379826850297
2022-05-30,0.49985920628001984
2022-05-31,0.5021065389514459
2022-06-01,0.43917785498174977
2022-06-02,0.46066331152253076
2022-06-03,0.43588105565715596
2022-06-04,0.44146004416228357
2022-06-05,0.44351709895565683
2022-06-06,0.49203598895900025
2022-06-07,0.48428437231167804
2022-06-08,0.45454274367230535
2022-06-09,0.451253858316291
2022-06-10,0.4175022715896333
2022-06-11,0.3947700747515065
2022-06-12,0.3296004203945462
2022-06-13,0.1755162410136384
2022-06-14,0.15999873876633736
2022-06-15,0.1801047836885213
2022-06-16,0.08350126092348316
2022-06-17,0.08692984916916421
2022-06-18,0.013723707596229442
2022-06-19,0.09835057405508692
2022-06-20,0.09863261623498117
2022-06-21,0.10558934934144683
2022-06-22,0.07007076448452068
2022-06-23,0.12608878475732752
2022-06-24,0.1324689597618307
2022-06-25,0.14427705351065323
2022-06-26,0.12319884348267605
2022-06-27,0.10897569555908453
2022-06-28,0.08671809787456926
2022-06-29,0.07888335761002346
2022-06-30,0.06961429113032931
2022-07-01,0.036923923570738315
2022-07-02,0.03531018342960099
2022-07-03,0.03868318899064259
2022-07-04,0.08636784661003545
2022-07-05,0.08358434196509301
2022-07-06,0.10262242308516678
2022-07-07,0.15415447006339997
2022-07-08,0.15292381471629507
2022-07-09,0.1525624995290134
2022-07-10,0.1189109703353155
2022-07-11,0.07577734480903252
2022-07-12,0.04413504214745091
2022-07-13,0.09056699594320605
2022-07-14,0.10829687858473602
2022-07-15,0.12017815330702034
2022-07-16,0.13748585485001832
2022-07-17,0.11911315143794497
2022-07-18,0.19747559517279667
2022-07-19,0.24039485398609528
2022-07-20,0.23336497700894232
2022-07-21,0.2300490844094117
2022-07-22,0.20976780808026219
2022-07-23,0.19941279154222474
2022-07-24,0.20522827364791946
2022-07-25,0.14893380207871001
2022-07-26,0.14616384902706683
2022-07-27,0.22620245361253827
2022-07-28,0.26521976315741635
2022-07-29,0.2624886231267067
2022-07-30,0.25655281899562266
2022-07-31,0.24216856169558026
2022-08-01,0.24077311899675113
2022-08-02,0.22862655185310776
2022-08-03,0.22107054556804268
2022-08-04,0.2126237328583526
2022-08-05,0.24310730348761794
2022-08-06,0.22788282069939575
2022-08-07,0.23767221363499316
2022-08-08,0.265145571168477
2022-08-09,0.23724725027687343
2022-08-10,0.27185384229678705
2022-08-11,0.27085973177508793
2022-08-12,0.2905191414910676
2022-08-13,0.29222083293135465
2022-08-14,0.28669870758852434
2022-08-15,0.27809991199617895
2022-08-16,0.2680439440158425
2022-08-17,0.24665821235455818
2022-08-18,0.2403152917824953
2022-08-19,0.13852102825003904
2022-08-20,0.15306124433647358
2022-08-21,0.17094771565138234
2022-08-22,0.1654328730057459
2022-08-23,0.17156744073380506
2022-08-24,0.16397851600961813
2022-08-25,0.1730302603317909
2022-08-26,0.1117910906525123
2022-08-27,0.10166686121611751
2022-08-28,0.07787041694923777
2022-08-29,0.1151130310942691
2022-08-30,0.09181397558392403
2022-08-31,0.10384738432594548
2022-09-01,0.10789400781532239
2022-09-02,0.09886932909587269
2022-09-03,0.09283653234545901
2022-09-04,0.10151432879058961
2022-09-05,0.09112053505587647
2022-09-06,0.040405090449130855
2022-09-07,0.06732534133564616
2022-09-08,0.06848156055066142
2022-09-09,0.17426996303029563
2022-09-10,0.18773474384708094
2022-09-11,0.1960898352308929
2022-09-12,0.2220152349733346
2022-09-13,0.12268976369664382
2022-09-14,0.12538782843035878
2022-09-15,0.09936022789615487
2022-09-16,0.10452507645487268
2022-09-17,0.12016744423240337
2022-09-18,0.08546940423638308
2022-09-19,0.09186482797829854
2022-09-20,0.05797606995160951
2022-09-21,0.03575702793578264
2022-09-22,0.08698348138475948
2022-09-23,0.08121836600510243
2022-09-24,0.06204375097556508
2022-09-25,0.05616354432225928
2022-09-26,0.07832347240621798
2022-09-27,0.07071534805345492
2022-09-28,0.08839747871873727
2022-09-29,0.09741981040665004
2022-09-30,0.08869773712693604
2022-10-01,0.08315465979173449
2022-10-02,0.06996568341378182
2022-10-03,0.10002978025723541
2022-10-04,0.13626989971559564
2022-10-05,0.12727462604582884
2022-10-06,0.117552493429786
2022-10-07,0.0958475721107523
2022-10-08,0.08997181843136248
2022-10-09,0.09119307132346458
2022-10-10,0.07544422932655258
2022-10-11,0.07183098739621345
2022-10-12,0.07671159616031736
2022-10-13,0.08806520304559587
2022-10-14,0.07769619440131262
2022-10-15,0.0722590864001022
2022-10-16,0.08230609485742733
2022-10-17,0.0973072895509105
2022-10-18,0.0860589719369049
2022-10-19,0.07549010609732182
2022-10-20,0.07120587145308603
2022-10-21,0.07730522631891085
2022-10-22,0.07960797813343742
2022-10-23,0.09865450563264307
2022-10-24,0.0862571354088258
2022-10-25,0.1250911822353771
2022-10-26,0.1594737657128017
2022-10-27,0.13669262651132175
2022-10-28,0.15134341327631765
2022-10-29,0.16174049432010684
2022-10-30,0.15303238197535973
2022-10-31,0.14655667195134867
2022-11-01,0.14606844076411687
2022-11-02,0.12985124760855393
2022-11-03,0.1328055380326808
2022-11-04,0.1792317402723069
2022-11-05,0.18643691020645284
2022-11-06,0.1681276729191134
2022-11-07,0.15274968248849133
2022-11-08,0.053398417819054786
2022-11-09,-0.08844436756340661
2022-11-10,0.017371413637473618
2022-11-11,-0.012745711675239638
2022-11-12,-0.027489181168275326
2022-11-13,-0.05638802628545938
2022-11-14,-0.0389935785392626
2022-11-15,-0.021950827128568422
2022-11-16,-0.03602566000103047
2022-11-17,-0.03413985339830519
2022-11-18,-0.03368427526365775
2022-11-19,-0.03349254024145838
2022-11-20,-0.05867674919131759
2022-11-21,-0.08938462188607633
2022-11-22,-0.061000494680552894
2022-11-23,-0.03786310680718282
2022-11-24,-0.03806797791915078
2022-11-25,-0.04267246789956371
2022-11-26,-0.046729091093760916
2022-11-27,-0.048346191013513985
2022-11-28,-0.061620662013666214
2022-11-29,-0.04751355662383861
2022-11-30,-0.003700080328754844
2022-12-01,-0.014362689490786945
2022-12-02,-0.0077335389059485496
2022-12-03,-0.019645966465510686
2022-12-04,-0.0066124050448524915
2022-12-05,-0.014869956435244067
2022-12-06,-0.007770146313886976
2022-12-07,-0.022449249524318725
2022-12-08,0.0006075605541219706
2022-12-09,-0.004852476620599219
2022-12-10,-0.004969285404619777
2022-12-11,-0.007469270801901293
2022-12-12,-0.00028429425408631453
2022-12-13,0.033268031327308954
2022-12-14,0.03477558880293788
2022-12-15,0.00937680201345233
2022-12-16,-0.03256673154771404
2022-12-17,-0.023910623848650545
2022-12-18,-0.026164904297836755
2022-12-19,-0.04416806022955391
2022-12-20,-0.016290865965682272
2022-12-21,-0.02029979575315574
2022-12-22,-0.020549502941750113
2022-12-23,-0.02287473858743407
2022-12-24,-0.019739363087472685
2022-12-25,-0.020012700778363323
2022-12-26,-0.014758458453182697
2022-12-27,-0.027447072993649003
2022-12-28,-0.036981034738028676
2022-12-29,-0.03145466962305744
2022-12-30,-0.03320448772615832
2022-12-31,-0.03703553608410848
2023-01-01,-0.03263341968199212
2023-01-02,-0.02928611919554998
2023-01-03,-0.029208115607384965
2023-01-04,-0.01872051413624091
2023-01-05,-0.019813007990963066
2023-01-06,-0.012680255580687146
2023-01-07,-0.013116990924970425
2023-01-08,-0.00200489574591922
2023-01-09,0.0006287424120524805
2023-01-10,0.01572519195077212
2023-01-11,0.04480923675018467
2023-01-12,0.09512258004508428
2023-01-13,0.1527770144094842
2023-01-14,0.2048992972500357
2023-01-15,0.2010782428107433
2023-01-16,0.21571236579292466
2023-01-17,0.21300803036093896
2023-01-18,0.19167424271447034
2023-01-19,0.2104459120971136
2023-01-20,0.2860476455070232
2023-01-21,0.29138280282576473
2023-01-22,0.2879941329225964
2023-01-23,0.29717284922362647
2023-01-24,0.2846953798063013
2023-01-25,0.30383580627851425
2023-01-26,0.30129033911807623
2023-01-27,0.304164014770957
2023-01-28,0.3019011496021743
2023-01-29,0.33337056218472555
2023-01-30,0.2946050926436097
2023-01-31,0.30772960239168046
2023-02-01,0.33413588280431916
2023-02-02,0.32414856711664825
2023-02-03,0.32124131814887064
2023-02-04,0.3168826710797512
2023-02-05,0.3000149119105335
2023-02-06,0.29253103756635385
2023-02-07,0.31346012561528647
2023-02-08,0.30148634569697685
2023-02-09,0.25084576963592065
2023-02-10,0.24282954446579952
2023-02-11,0.25359342371792504
2023-02-12,0.24992772114781436
2023-02-13,0.2497072443667754
2023-02-14,0.2690630315771623
2023-02-15,0.3657485377653591
2023-02-16,0.3326202782627144
2023-02-17,0.377458886476396
2023-02-18,0.3797207684761276
2023-02-19,0.364666053578089
2023-02-20,0.3887327479928851
2023-02-21,0.3723745332716991
2023-02-22,0.3612467395613572
2023-02-23,0.35121418028651474
2023-02-24,0.31974151357248504
2023-02-25,0.3184772474293598
2023-02-26,0.33571981856414645
2023-02-27,0.3329506766583652
2023-02-28,0.3180273376464401
2023-03-01,0.33921654459681116
2023-03-02,0.3323282559576186
2023-03-03,0.2848245150859849
2023-03-04,0.2845067393371979
2023-03-05,0.28824960952765455
2023-03-06,0.2872593912781998
2023-03-07,0.27788317739336654
2023-03-08,0.2557216511010617
2023-03-09,0.19363447092839758
2023-03-10,0.18340762262582824
2023-03-11,0.19865069249072598
2023-03-12,0.273912462993433
2023-03-13,0.37094150848560536
2023-03-14,0.3942836175674686
2023-03-15,0.3783006336719961
2023-03-16,0.4072245011121618
2023-03-17,0.5030008961422733
2023-03-18,0.48558555355045835
2023-03-19,0.5245605414718171
2023-03-20,0.5155570430922322
2023-03-21,0.5295260946044632
2023-03-22,0.4990075317856345
2023-03-23,0.537573578389487
2023-03-24,0.507694494808664
2023-03-25,0.5079969839664321
2023-03-26,0.5264724568744154
2023-03-27,0.4963411353961455
2023-03-28,0.5014200672344459
2023-03-29,0.5413764704242058
2023-03-30,0.5299574165542194
2023-03-31,0.5456597188922526
2023-04-01,0.5452731408808099
2023-04-02,0.5353412403193499
2023-04-03,0.5220179917477286
2023-04-04,0.5353016119751085
2023-04-05,0.5352625426768287
2023-04-06,0.5306024588521502
2023-04-07,0.5258848885792662
2023-04-08,0.5271111037692758
2023-04-09,0.5408801772485005
2023-04-10,0.5872852582463315
2023-04-11,0.6062569391305064
2023-04-12,0.595983658604684
2023-04-13,0.6123117467321757
2023-04-14,0.6152890840572488
2023-04-15,0.6096213337535021
2023-04-16,0.6098260866629749
2023-04-17,0.5812127725240488
2023-04-18,0.6133574627188476
2023-04-19,0.5616315078617387
2023-04-20,0.5420065729772101
2023-04-21,0.5073837085674885
2023-04-22,0.527734060460519
2023-04-23,0.5194196670660024
2023-04-24,0.5165766048268733
2023-04-25,0.545281136891723
2023-04-26,0.5491416084207454
2023-04-27,0.5865764583996157
2023-04-28,0.581179126514623
2023-04-29,0.5781996043303227
2023-04-30,0.5785521907054266
2023-05-01,0.5385631409843166
2023-05-02,0.5600213740663533
2023-05-03,0.572653805216114
2023-05-04,0.5660235292532766
2023-05-05,0.5891103258951971
2023-05-06,0.566944617131655
2023-05-07,0.552432464721112
2023-05-08,0.5257008191960323
2023-05-09,0.5239076030484101
2023-05-10,0.5229188380267877
2023-05-11,0.5002019471882279
2023-05-12,0.4938472410702001
2023-05-13,0.4930072249418905
2023-05-14,0.498204737907649
2023-05-15,0.5075200650778489
2023-05-16,0.5028169990618282
2023-05-17,0.5165488813768955
2023-05-18,0.4951440623724531
2023-05-19,0.49740819361000405
2023-05-20,0.5055734032668345
2023-05-21,0.4924022970120357
2023-05-22,0.49641983352149227
2023-05-23,0.5101939484684748
2023-05-24,0.4772610821220346
2023-05-25,0.4828816856813701
